region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,17.0,13.0,8.0,12.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,11.0,5.0,9.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,12.0,10.0,4.0,7.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,15.0,11.0,8.0,7.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,10.0,6.0,8.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,16.0,13.0,5.0,10.0,6.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,10.0,7.0,7.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,12.0,10.0,5.0,4.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,9.0,6.0,7.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,10.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,9.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,12.0,11.0,5.0,9.0,6.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,11.0,4.0,11.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,9.0,4.0,6.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,11.0,9.0,4.0,9.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,10.0,4.0,8.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,10.0,6.0,13.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,16.0,13.0,8.0,10.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,12.0,9.0,5.0,5.0,6.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,15.0,11.0,5.0,11.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,11.0,5.0,12.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,True,12.0,9.0,5.0,4.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,16.0,12.0,7.0,8.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,13.0,9.0,4.0,7.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,16.0,13.0,6.0,12.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,17.0,13.0,6.0,7.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,True,10.0,9.0,5.0,4.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,11.0,9.0,3.0,5.0,3.0
Ria de Alvor,summer,1,Uca olhanensis,female,juvenile,False,14.0,12.0,7.0,6.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,16.0,12.0,7.0,14.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,25.0,19.0,10.0,12.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,16.0,8.0,15.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,25.0,21.0,9.0,11.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,19.0,13.0,9.0,10.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,18.0,13.0,7.0,11.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,23.0,18.0,11.0,21.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,19.0,14.0,7.0,11.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,24.0,17.0,11.0,9.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,24.0,19.0,11.0,18.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,18.0,13.0,6.0,8.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,16.0,13.0,7.0,6.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,16.0,12.0,7.0,9.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,15.0,11.0,6.0,11.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,17.0,7.0,9.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,24.0,18.0,10.0,20.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,20.0,16.0,6.0,8.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,16.0,11.0,6.0,8.0,5.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,24.0,18.0,11.0,12.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,18.0,13.0,5.0,10.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,20.0,15.0,7.0,11.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,19.0,8.0,8.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,19.0,14.0,9.0,10.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,18.0,13.0,7.0,15.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,24.0,18.0,11.0,16.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,15.0,12.0,7.0,6.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,24.0,18.0,11.0,17.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,21.0,16.0,9.0,9.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,18.0,13.0,9.0,7.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,19.0,15.0,7.0,11.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,23.0,17.0,7.0,15.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,20.0,15.0,8.0,13.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,17.0,12.0,8.0,8.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,16.0,8.0,13.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,15.0,12.0,5.0,8.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,16.0,13.0,5.0,10.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,21.0,16.0,7.0,13.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,17.0,11.0,10.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,15.0,11.0,8.0,10.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,22.0,16.0,8.0,14.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,20.0,15.0,8.0,15.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,17.0,14.0,5.0,13.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,19.0,14.0,7.0,13.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,20.0,15.0,8.0,18.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,23.0,17.0,8.0,15.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,True,24.0,18.0,8.0,8.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,20.0,14.0,6.0,7.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,23.0,17.0,11.0,13.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,17.0,14.0,8.0,8.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,21.0,16.0,7.0,16.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,22.0,18.0,9.0,9.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,pre_puberty,False,17.0,13.0,7.0,6.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,35.0,26.0,14.0,22.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,17.0,8.0,10.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,20.0,9.0,15.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,35.0,25.0,10.0,27.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,34.0,25.0,16.0,20.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,20.0,15.0,7.0,11.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,26.0,19.0,13.0,20.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,24.0,11.0,11.0,27.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,22.0,11.0,15.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,22.0,10.0,21.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,16.0,19.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,14.0,26.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,17.0,7.0,11.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,20.0,16.0,9.0,13.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,20.0,11.0,9.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,10.0,16.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,30.0,22.0,12.0,16.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,20.0,9.0,13.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,21.0,15.0,7.0,11.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,23.0,16.0,18.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,22.0,10.0,23.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,15.0,8.0,14.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,29.0,21.0,10.0,22.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,22.0,16.0,7.0,13.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,20.0,9.0,13.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,21.0,9.0,13.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,25.0,18.0,10.0,17.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,30.0,22.0,16.0,15.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,24.0,10.0,16.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,25.0,19.0,11.0,10.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,15.0,6.0,12.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,22.0,16.0,9.0,20.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,29.0,21.0,13.0,17.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,20.0,11.0,15.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,22.0,17.0,7.0,14.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,16.0,20.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,30.0,22.0,9.0,19.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,33.0,24.0,14.0,25.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,31.0,22.0,12.0,16.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,29.0,21.0,10.0,21.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,24.0,11.0,19.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,25.0,11.0,22.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,21.0,11.0,14.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,31.0,22.0,10.0,12.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,20.0,15.0,8.0,11.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,18.0,9.0,10.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,29.0,22.0,10.0,16.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,18.0,10.0,18.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,26.0,19.0,12.0,15.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,23.0,12.0,20.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,11.0,23.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,15.0,9.0,16.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,23.0,10.0,11.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,22.0,16.0,7.0,16.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,20.0,14.0,18.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,16.0,10.0,14.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,20.0,10.0,18.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,9.0,21.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,19.0,10.0,13.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,33.0,24.0,11.0,19.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,28.0,22.0,13.0,16.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,30.0,22.0,10.0,21.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,31.0,24.0,14.0,15.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,33.0,24.0,10.0,23.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,35.0,25.0,17.0,22.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,25.0,14.0,23.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,31.0,25.0,10.0,15.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,16.0,8.0,15.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,32.0,23.0,13.0,23.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,26.0,19.0,12.0,13.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,35.0,25.0,17.0,20.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,21.0,17.0,7.0,11.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,23.0,18.0,12.0,11.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,33.0,24.0,15.0,23.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,35.0,27.0,17.0,22.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,16.0,9.0,13.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,35.0,25.0,12.0,21.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,17.0,10.0,12.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,29.0,21.0,14.0,22.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,15.0,8.0,14.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,34.0,24.0,12.0,22.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,24.0,20.0,7.0,10.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,26.0,19.0,8.0,14.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,27.0,19.0,10.0,20.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,False,21.0,16.0,10.0,16.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,sub_adult,True,24.0,17.0,7.0,14.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,25.0,19.0,13.0,16.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,31.0,23.0,11.0,21.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,49.0,35.0,18.0,30.0,29.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,40.0,29.0,15.0,24.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,39.0,29.0,12.0,21.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,30.0,22.0,9.0,21.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,44.0,31.0,14.0,36.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,32.0,24.0,10.0,15.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,38.0,28.0,16.0,25.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,48.0,34.0,20.0,36.0,29.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,50.0,36.0,22.0,24.0,27.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,37.0,27.0,16.0,24.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,28.0,20.0,13.0,13.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,28.0,20.0,14.0,19.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,43.0,31.0,21.0,23.0,31.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,35.0,26.0,12.0,23.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,32.0,24.0,15.0,22.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,29.0,22.0,10.0,21.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,36.0,26.0,16.0,21.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,43.0,30.0,18.0,25.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,43.0,33.0,18.0,27.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,35.0,26.0,14.0,22.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,35.0,26.0,15.0,23.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,40.0,30.0,13.0,27.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,42.0,30.0,16.0,22.0,32.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,39.0,29.0,16.0,22.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,47.0,33.0,22.0,29.0,31.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,47.0,34.0,20.0,22.0,34.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,44.0,32.0,19.0,30.0,30.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,48.0,34.0,18.0,27.0,31.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,32.0,23.0,15.0,23.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,38.0,27.0,16.0,21.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,26.0,20.0,8.0,22.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,50.0,36.0,19.0,28.0,32.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,32.0,23.0,14.0,16.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,27.0,19.0,9.0,10.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,46.0,32.0,19.0,24.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,37.0,28.0,15.0,23.0,22.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,34.0,25.0,16.0,17.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,33.0,25.0,15.0,23.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,26.0,19.0,11.0,12.0,12.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,30.0,22.0,14.0,19.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,40.0,30.0,11.0,31.0,26.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,37.0,27.0,18.0,20.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,31.0,24.0,12.0,18.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,40.0,30.0,18.0,25.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,41.0,31.0,16.0,27.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,26.0,20.0,9.0,20.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,29.0,21.0,10.0,14.0,13.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,25.0,18.0,11.0,15.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,47.0,34.0,24.0,23.0,27.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,26.0,20.0,10.0,12.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,42.0,31.0,22.0,20.0,30.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,43.0,31.0,15.0,30.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,30.0,23.0,13.0,17.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,44.0,31.0,15.0,33.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,30.0,22.0,10.0,20.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,27.0,21.0,12.0,12.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,42.0,30.0,16.0,28.0,24.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,28.0,20.0,11.0,17.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,36.0,26.0,16.0,21.0,21.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,35.0,26.0,12.0,20.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,48.0,34.0,16.0,29.0,27.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,48.0,35.0,19.0,35.0,26.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,44.0,33.0,22.0,23.0,26.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,34.0,27.0,16.0,20.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,30.0,24.0,11.0,17.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,48.0,37.0,19.0,36.0,30.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,38.0,28.0,15.0,20.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,31.0,24.0,12.0,20.0,18.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,47.0,34.0,21.0,35.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,33.0,26.0,14.0,25.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,26.0,19.0,9.0,14.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,27.0,22.0,12.0,16.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,36.0,26.0,11.0,25.0,20.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,50.0,35.0,16.0,29.0,34.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,34.0,25.0,18.0,13.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,35.0,25.0,12.0,17.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,40.0,28.0,18.0,21.0,26.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,29.0,22.0,13.0,13.0,19.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,50.0,35.0,21.0,24.0,39.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,True,43.0,32.0,15.0,28.0,23.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,28.0,21.0,12.0,17.0,17.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,28.0,21.0,12.0,19.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,49.0,34.0,24.0,22.0,25.0
Ria de Alvor,summer,1,Uca olhanensis,female,adult,False,34.0,26.0,13.0,20.0,16.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,17.0,12.0,6.0,9.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,11.0,9.0,5.0,4.0,4.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,11.0,9.0,4.0,6.0,4.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,17.0,12.0,8.0,9.0,14.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,15.0,11.0,6.0,7.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,12.0,10.0,4.0,8.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,17.0,15.0,8.0,12.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,13.0,10.0,5.0,5.0,8.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,11.0,9.0,3.0,6.0,7.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,14.0,11.0,7.0,4.0,9.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,18.0,13.0,6.0,10.0,15.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,18.0,13.0,6.0,8.0,10.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,12.0,10.0,5.0,9.0,11.0
Ria de Alvor,summer,1,Uca olhanensis,male,juvenile,False,16.0,12.0,6.0,8.0,11.0
